course_id,course_name,department,credits,time_slot,classroom,instructor,description,prerequisites,max_students,current_enrollment
"302 49500_01","中國大陸政治經濟發展","PS","2","TBA","社科7","徐斯勤","英文名稱: The Political Economy of Peoples Republic of China | 選課說明: 2 | 備註: 1","無","","5"
"302 49900_01","政治概論","PS","2","TBA","綜101","李錫錕","英文名稱: An Introduction to Politics | 選課說明: 3 | 備註: 0","無","",""
"302 50000_01","中國政治原典導讀","PS","2","TBA","社科11","安井伸介","英文名稱: Introduction to the Classic of Chinese Political Philosophy | 選課說明: 1 | 備註: 1","無","","20"
"302 51500_01","公共選擇概論","PS","2","TBA","社科8","王鼎銘","英文名稱: Introduction to Public Choice | 選課說明: 2 | 備註: 0","無","","5"
"302 51600_01","外交賽局理論模擬","PS","2","TBA","社科4","邵軒磊","英文名稱: A Simulation Approach to Diplomatic Game Theory | 選課說明: 2 | 備註: 0","無","","30"
"302 51700_01","非洲政治","PS","2","TBA","社科3","嚴震生","英文名稱: African Politics | 選課說明: 1 | 備註: 0","無","","20"
"302 51900_01","國際關係概論","PS","2","TBA","博雅201","林宗達","英文名稱: Introduction to International Relations | 選課說明: 2 | 備註: 0","無","","141"
"303 00110_1","服務學習一","ECON","","TBA","TBA","宮崎浩一","英文名稱: Student Service Education (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"303 00110_2","服務學習一","ECON","","TBA","TBA","陳釗而","英文名稱: Student Service Education (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"303 00110_3","服務學習一","ECON","","TBA","TBA","樊家忠","英文名稱: Student Service Education (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"303 00110_4","服務學習一","ECON","","TBA","TBA","劉碧珍","英文名稱: Student Service Education (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"303 00110_5","服務學習一","ECON","","TBA","TBA","宋玉生","英文名稱: Student Service Education (Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"303 00220_1","服務學習二","ECON","","TBA","TBA","宮崎浩一","英文名稱: Student Service Education (Ⅱ) | 選課說明: 1 | 備註: 0","無","",""
"303 00220_2","服務學習二","ECON","","TBA","TBA","柏木昌成","英文名稱: Student Service Education (Ⅱ) | 選課說明: 1 | 備註: 0","無","",""
"303 00220_3","服務學習二","ECON","","TBA","TBA","樊家忠","英文名稱: Student Service Education (Ⅱ) | 選課說明: 1 | 備註: 0","無","",""
"303 00220_4","服務學習二","ECON","","TBA","TBA","劉碧珍","英文名稱: Student Service Education (Ⅱ) | 選課說明: 1 | 備註: 0","無","",""
"303 00220_5","服務學習二","ECON","","TBA","TBA","宋玉生","英文名稱: Student Service Education (Ⅱ) | 選課說明: 1 | 備註: 0","無","",""
"303 00330_1","服務學習三","ECON","","TBA","TBA","陳釗而","英文名稱: Student Service Education (Ⅲ) | 選課說明: 1 | 備註: 0","無","",""
"303 00330_2","服務學習三","ECON","","TBA","TBA","柏木昌成","英文名稱: Student Service Education (Ⅲ) | 選課說明: 1 | 備註: 0","無","",""
"303 00330_3","服務學習三","ECON","","TBA","TBA","劉碧珍","英文名稱: Student Service Education (Ⅲ) | 選課說明: 1 | 備註: 0","無","",""
"303 00330_4","服務學習三","ECON","","TBA","TBA","宋玉生","英文名稱: Student Service Education (Ⅲ) | 選課說明: 1 | 備註: 0","無","",""
"303 13112_1","經濟學原理與實習下","ECON","4","TBA","博雅102, 博雅102","吳聰敏","英文名稱: Principle of Economics (with Recitation)(2) | 選課說明: 2 | 備註: 0","無","",""
"303 13112_2","經濟學原理與實習下","ECON","4","TBA","博雅103, 博雅103","駱明慶","英文名稱: Principle of Economics (with Recitation)(2) | 選課說明: 2 | 備註: 0","無","",""
"303 13112_3","經濟學原理與實習下","ECON","4","TBA","博雅101, 博雅101","林明仁","英文名稱: Principle of Economics (with Recitation)(2) | 選課說明: 2 | 備註: 0","無","",""
"303 13112_4","經濟學原理與實習下","ECON","4","TBA","新204, 新204","魏凱立","英文名稱: Principle of Economics (with Recitation)(2) | 選課說明: 2 | 備註: 0","無","",""
"303 13112_5","經濟學原理與實習下","ECON","4","TBA","博雅201, 博雅201","葉淑貞","英文名稱: Principle of Economics (with Recitation)(2) | 選課說明: 2 | 備註: 0","無","",""
"303 22020_1","個體經濟學二","ECON","3","TBA","社科14","黃貞穎","英文名稱: Microeconomics (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"303 22020_2","個體經濟學二","ECON","3","TBA","社科16","古慧雯","英文名稱: Microeconomics (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"303 22020_3","個體經濟學二","ECON","3","TBA","社科7","袁國芝","英文名稱: Microeconomics (Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"303 22020_4","個體經濟學二","ECON","3","TBA","社科11","黃景沂","英文名稱: Microeconomics (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"303 22020_5","個體經濟學二","ECON","3","TBA","社科4","蔡崇聖","英文名稱: Microeconomics (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"303 22020_6","個體經濟學二","ECON","3","TBA","社科14","樊家忠","英文名稱: Microeconomics (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"303 22040_01","賽局與訊息","ECON","3","TBA","社科15","蔡崇聖","英文名稱: Game Theory and Information | 選課說明: 3 | 備註: 0","無","",""
"303 22120_1","總體經濟學二","ECON","3","TBA","社科16","梁明義","英文名稱: Macroeconomics (Ⅱ) | 選課說明: 1 | 備註: 0","無","",""
"303 22120_2","總體經濟學二","ECON","3","TBA","社科22","謝德宗","英文名稱: Macroeconomics (Ⅱ) | 選課說明: 1 | 備註: 0","無","",""
"303 22120_3","總體經濟學二","ECON","3","TBA","社科16","毛慶生","英文名稱: Macroeconomics (Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"303 22120_4","總體經濟學二","ECON","3","TBA","社科14","宮崎浩一","英文名稱: Macroeconomics (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"303 22120_5","總體經濟學二","ECON","3","TBA","社科7","張俊仁","英文名稱: Macroeconomics (Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"303 22230_1","經濟學二","ECON","3","TBA","博雅102","李顯峰","英文名稱: Economics (Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"303 22230_2","經濟學二","ECON","3","TBA","普101","林建甫","英文名稱: Economics (Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"303 22230_3","經濟學二","ECON","3","TBA","普101","林向愷","英文名稱: Economics (Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"303 22230_4","經濟學二","ECON","3","TBA","博雅301","李曉雲","英文名稱: Economics (Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"303 22230_5","經濟學二","ECON","3","TBA","普102","吳玉瑩","英文名稱: Economics (Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"303 26200_01","經濟數學一","ECON","2","TBA","經大講堂","周建富","英文名稱: Mathematics for Economists(Ⅰ) | 選課說明: 1 | 備註: 0","無","",""
"303 26420_1","統計學與實習二","ECON","4","TBA","社科3, 社科3","駱明慶","英文名稱: Statistics (with Recitation)(Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"303 26420_2","統計學與實習二","ECON","4","TBA","社科14, 社科14","林惠玲","英文名稱: Statistics (with Recitation)(Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"303 26420_3","統計學與實習二","ECON","4","TBA","社科10, 社科10","張素梅","英文名稱: Statistics (with Recitation)(Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"303 26420_4","統計學與實習二","ECON","4","TBA","社科8, 社科8","張勝凱","英文名稱: Statistics (with Recitation)(Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"303 28000_01","當代中國經濟","ECON","2","TBA","社科8","陳添枝","英文名稱: Contemporary China Economy | 選課說明: 2 | 備註: 0","無","",""
"303 30120_01","經濟思想史二","ECON","2","TBA","社科27","黃金茂","英文名稱: History of Economic Thought (Ⅱ) | 選課說明: 1 | 備註: 0","無","",""
"303 32220_01","經濟發展二","ECON","2","TBA","社科2","陳虹如","英文名稱: Economic Development (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"303 35020_1","財政學二","ECON","2","TBA","社科6","李顯峰","英文名稱: Public Finance (Ⅱ) | 選課說明: 1 | 備註: 0","無","",""
"303 35020_2","財政學二","ECON","2","TBA","社科4","宋玉生","英文名稱: Public Finance (Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"303 35020_3","財政學二","ECON","2","TBA","社科15","林 全","英文名稱: Public Finance (Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"303 36020_1","貨幣銀行學二","ECON","2","TBA","社科11","李怡庭","英文名稱: Money ﹠banking (Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"303 36020_2","貨幣銀行學二","ECON","2","TBA","社科11","陳南光","英文名稱: Money ﹠banking (Ⅱ) | 選課說明: 3 | 備註: 0","無","","15"
"303 36020_3","貨幣銀行學二","ECON","2","TBA","社科4","謝德宗","英文名稱: Money ﹠banking (Ⅱ) | 選課說明: 1 | 備註: 0","無","",""
"303 36710_01","經濟預測","ECON","2","TBA","社科2","陳旭昇","英文名稱: Economic Forecasting | 選課說明: 2 | 備註: 0","無","",""
"303 40102_01","學士論文下","ECON","2","TBA","TBA","TBA","英文名稱: Thesis (b.a.) (2) | 選課說明: 3 | 備註: 0","無","",""
"303 45300_01","創新和產業經濟學","ECON","2","TBA","博雅202","鄭秀玲","英文名稱: Innovation and Industrial Economics | 選課說明: 3 | 備註: 0","無","",""
"303 46420_01","台灣產業組織與發展二","ECON","2","TBA","社科4","陳正倉","英文名稱: Industry Organization and Development of Taiwan (Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"303 46500_01","賽局論","ECON","2","TBA","社科10","古慧雯","英文名稱: Game Theory | 選課說明: 3 | 備註: 0","無","",""
"303 47400_1","貿易政策","ECON","2","TBA","社科7","劉碧珍","英文名稱: Trade Policy | 選課說明: 2 | 備註: 0","無","",""
"303 47400_2","貿易政策","ECON","2","TBA","社科15","陳添枝","英文名稱: Trade Policy | 選課說明: 2 | 備註: 0","無","",""
"303 47400_3","貿易政策","ECON","2","TBA","經會議室","黃 鴻","英文名稱: Trade Policy | 選課說明: 3 | 備註: 0","無","",""
"303 47500_1","國際金融","ECON","3","TBA","社科3","曹添旺","英文名稱: International Finance | 選課說明: 1 | 備註: 0","無","",""
"303 47500_2","國際金融","ECON","3","TBA","社科16","許嘉棟","英文名稱: International Finance | 選課說明: 3 | 備註: 0","無","",""
"303 48120_01","計量經濟學二","ECON","3","TBA","經大講堂","劉錦添","英文名稱: Econometrics (Ⅱ) | 選課說明: 1 | 備註: 0","無","",""
"303 48300_01","日文經濟學選讀二","ECON","2","TBA","經會議室","黃金茂","英文名稱: Selected Readings in Japanese Economics (Ⅱ) | 選課說明: 1 | 備註: 0","無","",""
"303 48900_01","國際經濟學導論","ECON","2","TBA","新203","劉碧珍","英文名稱: International Economics Principle | 選課說明: 2 | 備註: 0","無","",""
"303 49100_01","證券投資分析","ECON","3","TBA","社科11","楊朝成","英文名稱: Security Investrnent Analysis | 選課說明: 3 | 備註: 0","無","","20"
"303 49500_01","經濟學的政策運用","ECON","2","TBA","經大講堂","陳博志","英文名稱: The Application of Economic Policy | 選課說明: 3 | 備註: 0","無","",""
"305 101A2_01","社會學甲下","Soc","3","TBA","共201","陳東升","英文名稱: Introductory Sociology (a)(2) | 選課說明: 2 | 備註: 0","無","","30"
"305 101C2_01","社會學丙下","Soc","2","TBA","社101","林鶴玲","英文名稱: Introductory Sociology (c)(2) | 選課說明: 2 | 備註: 0","無","",""
"305 101D0_1","社會學丁","Soc","3","TBA","新204","曾嬿芬","英文名稱: Introductory Sociology (d) | 選課說明: 2 | 備註: 0","無","","20"
"305 101D0_2","社會學丁","Soc","3","TBA","共201","吳嘉苓","英文名稱: Introductory Sociology (d) | 選課說明: 2 | 備註: 0","無","","20"
"305 21202_01","社會統計下","Soc","3","TBA","社101","柯志哲","英文名稱: Social Statistics (2) | 選課說明: 2 | 備註: 1","無","","20"
"305 30510_01","幽默社會學","Soc","3","TBA","社101","孫中興","英文名稱: Sociology of Humor | 選課說明: 2 | 備註: 0","無","","25"
"305 311A2_01","社會研究方法甲下","Soc","3","TBA","社101","吳嘉苓","英文名稱: Social Research Method (2) | 選課說明: 2 | 備註: 1","無","","10"
"305 32100_01","社會組織","Soc","3","TBA","社101","蘇國賢","英文名稱: Social Organization | 選課說明: 2 | 備註: 1","無","","10"
"305 32410_01","人口問題與研究","Soc","2","TBA","社211","薛承泰","英文名稱: Population : Issues and Research | 選課說明: 2 | 備註: 0","無","","75"
"305 34100_01","社會運動","Soc","3","TBA","共101","何明修","英文名稱: Social Movement | 選課說明: 2 | 備註: 0","無","","20"
"305 40302_01","社會學理論下","Soc","3","TBA","社101","何明修","英文名稱: Sociological Theory (2) | 選課說明: 2 | 備註: 1","無","","10"
"305 49410_01","消費社會學","Soc","3","TBA","社101","李明璁","英文名稱: Sociology of Consumption | 選課說明: 2 | 備註: 0","無","","15"
"305 49510_01","資訊社會學","Soc","3","TBA","社207","林鶴玲","英文名稱: Sociology of Information Technology | 選課說明: 2 | 備註: 0","無","","15"
"305 49520_01","影像社會學","Soc","3","TBA","社203","賴曉黎","英文名稱: Image Sociology | 選課說明: 2 | 備註: 0","無","","5"
"305 61900_01","日常生活社會學","Soc","3","TBA","社203","賴曉黎","英文名稱: Sociology of Every Day Life | 選課說明: 2 | 備註: 0","無","","5"
"305 61970_01","社會學經典閱讀","Soc","3","TBA","社205","劉華真","英文名稱: Reading Classics in Sociology | 選課說明: 2 | 備註: 0","無","","15"
"310 00110_01","服務學習一","SW","","TBA","TBA","鄭麗珍","英文名稱: Student Service Education (Ⅰ) | 選課說明: 2 | 備註: 1","無","",""
"310 00220_01","服務學習二","SW","","TBA","TBA","鄭麗珍","英文名稱: Student Service Education (Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"310 00330_01","服務學習三","SW","","TBA","TBA","鄭麗珍","英文名稱: Student Service Education (Ⅲ) | 選課說明: 2 | 備註: 0","無","",""
"310 11002_01","社會工作概論下","SW","3","TBA","社103","林萬億","英文名稱: Introduction to Social Work (2) | 選課說明: 2 | 備註: 1","無","","5"
"310 12300_01","社會心理學","SW","3","TBA","社207","傅從喜","英文名稱: Social Psychology | 選課說明: 2 | 備註: 1","無","",""
"310 15210_01","身心障礙福利服務","SW","3","TBA","社209","王雲東","英文名稱: Social Policies and Services for the Disabilities | 選課說明: 2 | 備註: 0","無","","20"
"310 15800_01","健康照顧政策","SW","3","TBA","社203","蔡貞慧","英文名稱: Health Care Policy | 選課說明: 2 | 備註: 0","無","","5"
"310 15900_01","社會工作與法律","SW","2","TBA","社203","馬宗潔","英文名稱: Social Work and Law | 選課說明: 2 | 備註: 0","無","","2"
"310 16700_01","方案設計與評估","SW","3","TBA","社211","劉淑瓊","英文名稱: Program Planning and Evaluation | 選課說明: 2 | 備註: 1","無","",""
"310 21002_01","社會統計下","SW","2","TBA","社207","陳毓文","英文名稱: Social Statistics (2) | 選課說明: 2 | 備註: 1","無","","3"
"310 23100_01","社會福利概論","SW","3","TBA","社211","傅從喜","英文名稱: Introduction to Social Welfare | 選課說明: 2 | 備註: 1","無","",""
"310 25300_01","少年問題與社工處遇","SW","3","TBA","社203","陳毓文","英文名稱: Youth Problems and Social Work Interventions | 選課說明: 2 | 備註: 0","無","","5"
"310 31000_1","社會團體工作","SW","3","TBA","社211","熊秉荃","英文名稱: Social Group Work | 選課說明: 2 | 備註: 1","Y","",""
"310 31000_2","社會團體工作","SW","3","TBA","社207","陳毓文","英文名稱: Social Group Work | 選課說明: 2 | 備註: 1","Y","","5"
